reviewId,userId,trainingId,organisationScore,communicationMarks,hardWorkingMarks,disciplineMarks
4851,123,62,15,1,0,0
4852,273,73,73,0,0,0
4853,39,83,20,1,0,1
4854,14,56,95,0,0,1
4855,73,6,9,0,1,0
4856,123,87,55,1,1,0
4857,155,8,10,0,1,0
4858,163,87,53,1,0,1
4859,14,72,26,0,0,0
4860,250,61,10,1,0,0
4861,16,26,73,0,0,1
4862,90,1,71,0,1,0
4863,148,72,41,1,0,0
4864,172,39,46,0,0,1
4865,227,77,89,0,0,0
4866,11,98,27,0,1,1
4867,19,17,16,1,1,1
4868,170,53,1,1,1,0
4869,129,91,63,0,1,1
4870,151,100,69,0,1,0
4871,3,7,49,1,0,0
4872,186,37,48,0,1,1
4873,202,13,72,0,0,1
4874,292,42,17,1,0,0
4875,34,6,35,0,1,1
4876,252,7,46,0,1,0
4877,276,72,15,0,0,1
4878,62,58,77,0,1,1
4879,91,10,54,1,0,1
4880,252,97,29,0,1,0
4881,259,2,5,0,1,1
4882,98,40,65,0,0,0
4883,103,13,35,1,1,1
4884,201,95,7,0,1,0
4885,149,37,46,0,1,0
4886,231,35,60,0,0,0
4887,110,19,3,0,0,1
4888,285,68,17,0,0,1
4889,5,88,69,1,1,1
4890,175,19,40,0,1,1
4891,55,16,73,0,0,1
4892,112,73,25,1,1,1
4893,7,66,48,1,0,1
4894,116,30,35,1,0,0
4895,9,49,29,1,0,0
4896,224,29,22,0,0,1
4897,98,96,54,1,0,1
4898,187,27,50,1,1,0
4899,98,83,32,0,0,1
4900,101,24,17,1,1,1
4901,188,44,34,0,0,1
4902,77,10,77,0,0,0
4903,99,38,26,1,0,1
4904,88,98,44,1,0,1
4905,27,74,99,1,1,0
4906,20,84,1,0,0,1
4907,34,95,15,1,1,0
4908,194,81,42,1,0,1
4909,36,11,55,0,1,1
4910,44,93,78,1,0,1
4911,278,58,93,0,1,0
4912,265,53,82,1,1,0
4913,38,65,2,0,1,0
4914,56,94,26,1,1,1
4915,191,8,69,1,1,0
4916,140,75,60,1,1,0
4917,225,81,5,0,0,0
4918,13,100,63,1,1,0
4919,132,11,97,1,1,1
4920,208,43,39,1,0,1
4921,8,93,42,0,0,0
4922,71,59,73,0,1,1
4923,76,37,63,0,0,0
4924,23,72,46,1,1,0
4925,289,57,20,0,1,1
4926,41,31,78,1,1,0
4927,217,38,53,1,0,1
4928,43,66,79,0,0,0
4929,57,4,53,0,1,1
4930,290,69,29,1,1,0
4931,215,2,69,1,0,1
4932,189,59,36,0,0,0
4933,272,28,27,1,1,0
4934,2,35,38,0,1,0
4935,251,78,41,0,1,1
4936,25,44,0,0,0,0
4937,147,24,73,1,1,1
4938,299,14,88,0,1,1
4939,95,42,58,1,0,0
4940,144,81,66,0,1,0
4941,63,1,5,0,0,0
4942,25,16,100,1,1,1
4943,137,26,48,0,0,0
4944,288,18,41,0,0,1
4945,105,64,28,0,0,0
4946,229,13,74,1,1,1
4947,188,33,36,0,0,0
4948,263,3,91,0,1,0
4949,288,95,1,0,0,1
4950,179,84,24,1,1,0
4951,62,73,64,0,1,0
4952,104,59,86,1,1,0
4953,227,53,4,0,0,1
4954,29,63,85,1,1,0
4955,212,42,30,1,0,0
4956,290,55,43,1,0,1
4957,77,89,63,1,0,1
4958,122,75,28,0,1,1
4959,213,61,50,1,0,1
4960,208,9,7,1,1,1
4961,150,83,100,1,0,1
4962,219,51,1,1,0,0
4963,256,41,34,1,0,1
4964,71,36,32,1,1,1
4965,300,8,52,0,1,0
4966,34,14,85,0,1,0
4967,83,23,85,0,1,0
4968,283,64,50,1,0,1
4969,103,6,13,0,1,1
4970,61,93,74,1,1,0
4971,189,82,17,1,1,0
4972,44,38,97,0,0,0
4973,237,85,3,0,1,1
4974,260,4,78,0,1,1
4975,6,15,3,1,1,1
4976,34,7,53,0,0,1
4977,137,90,97,1,1,1
4978,240,46,64,1,0,0
4979,57,87,46,0,1,0
4980,65,14,23,1,1,1
4981,125,30,79,1,1,1
4982,169,4,3,0,0,1
4983,171,2,18,1,0,1
4984,192,53,1,0,1,0
4985,224,6,59,1,0,1
4986,25,27,66,1,1,0
4987,194,95,6,0,0,0
4988,40,41,71,0,0,1
4989,77,30,59,1,0,0
4990,54,95,7,1,0,1
4991,101,4,23,1,0,0
4992,298,58,15,0,0,0
4993,131,31,59,0,1,1
4994,147,90,93,1,1,0
4995,10,41,78,0,1,0
4996,241,51,65,0,1,1
4997,188,81,41,0,1,0
4998,226,13,65,0,0,1
4999,175,97,13,1,1,0
5000,75,89,73,0,0,1
5001,194,61,84,0,1,1
5002,120,49,80,0,0,0
5003,207,72,11,1,0,1
5004,47,75,83,1,1,0
5005,254,89,54,1,0,1
5006,269,98,91,1,0,1
5007,291,12,8,0,1,1
5008,94,99,47,0,0,1
5009,39,20,43,1,1,0
5010,261,37,31,0,1,1
5011,252,22,51,0,0,0
5012,101,42,17,1,1,1
5013,242,40,42,0,0,1
5014,74,13,28,1,0,0
5015,198,90,28,1,0,0
5016,56,66,46,0,1,0
5017,219,37,77,0,0,0
5018,191,22,53,0,1,1
5019,34,81,43,1,0,1
5020,54,33,85,0,1,1
5021,183,36,89,0,0,1
5022,177,61,63,0,0,1
5023,92,76,32,0,0,1
5024,81,34,8,0,1,1
5025,92,6,85,0,0,1
5026,63,98,16,1,0,0
5027,82,86,32,1,1,0
5028,278,1,81,0,0,1
5029,64,31,13,0,1,1
5030,295,99,34,0,0,0
5031,232,4,74,0,0,1
5032,16,61,94,1,1,1
5033,186,22,80,0,1,0
5034,195,10,52,0,1,1
5035,214,84,83,1,0,1
5036,93,95,77,1,0,0
5037,149,95,76,0,1,1
5038,127,18,87,1,0,1
5039,228,53,11,1,0,1
5040,170,20,29,0,0,0
5041,71,10,5,1,1,1
5042,68,9,43,0,1,1
5043,5,30,60,1,1,0
5044,253,67,97,1,0,1
5045,264,79,36,1,0,1
5046,94,2,93,0,0,1
5047,50,49,96,1,0,1
5048,272,63,82,1,1,1
5049,267,45,27,0,1,1
5050,19,84,81,1,0,1
5051,110,58,92,1,0,1
5052,67,42,43,1,0,1
5053,80,25,79,1,0,1
5054,54,88,26,1,0,0
5055,185,22,32,0,0,0
5056,1,44,70,0,0,1
5057,198,86,9,0,0,1
5058,133,19,20,1,0,0
5059,96,53,83,1,0,0
5060,295,96,69,1,0,1
5061,181,25,83,0,1,1
5062,189,70,76,1,1,1
5063,57,40,13,1,0,1
5064,201,22,100,1,0,0
5065,238,91,91,0,0,0
5066,214,96,75,1,0,0
5067,275,2,98,0,0,1
5068,163,44,34,0,0,0
5069,214,34,97,1,0,0
5070,15,44,77,0,1,0
5071,83,20,32,0,0,1
5072,80,54,37,1,1,1
5073,109,98,0,0,0,1
5074,260,27,76,0,0,0
5075,256,3,4,1,0,0
5076,146,66,73,1,1,0
5077,179,55,12,0,0,1
5078,44,56,2,0,1,0
5079,7,59,40,1,0,1
5080,109,4,44,0,0,0
5081,71,46,18,1,0,0
5082,35,99,35,1,1,0
5083,42,40,26,0,0,1
5084,251,87,64,0,0,1
5085,151,55,83,1,1,0
5086,121,95,84,1,0,1
5087,117,35,29,1,1,0
5088,38,68,77,0,0,1
5089,113,45,13,1,1,0
5090,266,71,13,0,1,0
5091,54,3,32,1,1,1
5092,291,16,73,0,1,1
5093,219,96,15,1,0,0
5094,40,22,49,0,0,1
5095,38,95,34,0,0,0
5096,122,85,70,1,0,0
5097,39,11,55,0,1,0
5098,194,53,34,0,0,1
5099,117,27,53,0,0,1
5100,176,11,65,0,1,0
5101,249,65,95,1,1,1
5102,192,73,13,1,0,1
5103,17,27,35,1,1,1
5104,218,88,96,1,1,1
5105,18,66,41,1,1,1
5106,178,20,31,1,0,1
5107,151,83,95,0,1,0
5108,194,84,34,1,0,1
5109,255,26,85,1,1,0
5110,115,75,21,1,1,1
5111,3,15,42,1,1,1
5112,245,21,6,0,0,0
5113,27,82,16,1,0,0
5114,36,33,0,1,1,0
5115,42,21,75,1,0,0
5116,54,89,44,1,0,1
5117,209,68,50,1,0,1
5118,153,20,52,1,1,0
5119,15,45,96,0,1,0
5120,184,28,56,0,1,1
5121,215,100,92,0,1,0
5122,269,71,81,1,0,1
5123,148,96,40,0,0,1
5124,228,53,29,0,1,1
5125,35,4,94,0,0,1
5126,178,73,21,1,0,0
5127,18,65,83,0,1,0
5128,140,61,5,0,0,1
5129,84,57,14,0,0,1
5130,222,8,68,1,1,0
5131,112,58,22,1,0,1
5132,264,35,86,0,0,0
5133,288,61,56,0,0,0
5134,6,2,44,1,1,1
5135,102,55,38,0,1,0
5136,14,17,43,0,1,1
5137,200,16,96,1,0,0
5138,65,55,36,0,0,0
5139,105,26,38,1,1,1
5140,104,55,52,0,1,1
5141,99,30,15,0,1,1
5142,122,72,18,1,1,0
5143,77,52,38,1,0,1
5144,201,19,20,0,1,0
5145,57,16,78,0,1,0
5146,121,34,73,1,1,1
5147,31,81,21,1,1,1
5148,84,56,82,1,1,0
5149,276,96,72,1,1,0
5150,236,90,94,1,0,1
5151,208,45,26,1,0,0
5152,218,40,18,1,0,0
5153,106,7,44,1,1,1
5154,265,10,19,0,0,1
5155,268,20,46,1,0,1
5156,80,93,55,0,1,1
5157,6,30,72,1,0,1
5158,102,27,38,1,0,0
5159,128,88,4,0,1,0
5160,228,76,0,0,1,0
5161,94,35,72,1,0,1
5162,222,78,5,0,1,1
5163,154,31,20,0,0,1
5164,17,36,61,1,0,0
5165,160,81,78,0,1,0
5166,2,6,42,0,0,1
5167,185,52,51,1,0,1
5168,212,47,68,0,0,0
5169,44,69,23,0,1,1
5170,42,65,74,1,1,1
5171,156,20,27,0,0,0
5172,137,7,4,1,1,0
5173,151,86,20,0,1,0
5174,59,83,22,1,0,0
5175,269,64,33,1,0,0
5176,92,51,31,0,0,0
5177,9,8,25,1,1,1
5178,268,66,16,1,0,1
5179,224,18,100,0,1,0
5180,194,20,35,1,1,1
5181,276,93,40,1,0,1
5182,22,20,82,1,1,0
5183,6,40,1,1,0,0
5184,109,93,19,1,1,1
5185,295,16,34,1,1,1
5186,226,43,9,1,0,0
5187,246,67,50,0,0,0
5188,55,99,14,1,0,0
5189,75,12,2,1,1,0
5190,45,71,91,1,0,1
5191,66,19,14,0,0,1
5192,220,40,50,1,0,1
5193,292,70,98,0,0,0
5194,153,80,12,1,1,0
5195,119,84,59,1,0,0
5196,281,66,49,1,1,0
5197,101,38,41,1,0,1
5198,267,37,95,1,0,1
5199,38,6,13,0,1,1
5200,13,60,78,1,0,1
5201,250,62,40,0,1,0
5202,110,98,28,1,0,1
5203,150,77,29,1,0,1
5204,127,43,91,0,1,1
5205,3,84,84,0,1,1
5206,182,43,94,1,1,1
5207,116,30,24,0,1,1
5208,6,60,81,0,0,1
5209,70,9,57,0,0,0
5210,35,91,38,1,0,0
5211,258,64,88,0,0,0
5212,52,98,79,0,1,1
5213,286,85,66,0,0,0
5214,170,34,11,0,0,0
5215,36,67,89,1,0,1
5216,51,81,32,1,0,1
5217,81,40,100,1,1,0
5218,1,79,86,1,1,1
5219,261,85,26,0,0,1
5220,43,44,42,0,1,0
5221,7,75,53,0,0,1
5222,179,69,75,1,1,0
5223,280,84,35,1,1,0
5224,25,68,13,0,1,1
5225,120,52,16,0,1,0
5226,96,38,61,0,0,0
5227,185,98,39,1,1,0
5228,171,43,15,1,1,0
5229,77,50,94,0,1,0
5230,188,87,38,1,0,0
5231,99,22,95,1,1,0
5232,274,51,18,1,1,1
5233,45,61,89,1,1,0
5234,294,91,85,1,1,0
5235,148,29,83,0,0,1
5236,258,15,65,1,0,0
5237,28,96,32,1,1,0
5238,146,47,14,1,0,0
5239,153,48,77,1,1,1
5240,141,8,7,1,1,0
5241,232,78,35,0,0,0
5242,61,62,71,0,1,1
5243,173,47,27,1,1,0
5244,146,56,98,1,0,1
5245,201,73,79,1,0,0
5246,190,90,12,1,1,0
5247,194,91,48,0,1,1
5248,296,34,22,1,0,1
5249,149,26,33,1,0,1
5250,298,54,21,1,0,0
5251,204,65,41,1,1,0
5252,161,32,22,0,0,0
5253,58,92,99,0,1,1
5254,84,100,96,1,1,0
5255,212,90,90,0,1,1
5256,238,87,88,0,0,0
5257,294,62,75,0,1,0
5258,250,3,7,1,1,0
5259,17,95,6,1,0,0
5260,131,70,31,1,1,0
5261,92,6,93,1,0,0
5262,199,86,10,0,0,0
5263,278,96,85,1,0,1
5264,156,27,62,0,1,0
5265,76,29,74,0,0,0
5266,160,95,80,1,1,0
5267,106,82,50,0,0,1
5268,238,89,2,1,0,0
5269,46,55,92,0,0,1
5270,216,90,32,1,0,1
5271,253,39,58,1,0,0
5272,141,89,88,0,1,1
5273,102,13,56,1,1,1
5274,297,86,18,0,0,1
5275,230,78,74,1,1,1
5276,234,28,93,0,1,0
5277,49,72,94,1,0,0
5278,278,13,93,1,0,0
5279,242,30,20,0,0,1
5280,240,48,74,1,0,0
5281,1,11,12,0,1,0
5282,249,51,0,1,0,0
5283,123,38,55,1,1,1
5284,241,91,78,0,1,1
5285,23,15,12,1,1,1
5286,47,10,79,0,0,0
5287,89,55,37,1,0,1
5288,31,44,11,0,0,0
5289,215,66,41,1,0,0
5290,100,86,28,0,1,0
5291,218,45,75,1,0,0
5292,300,51,29,0,1,1
5293,47,14,57,0,0,1
5294,23,92,67,1,1,1
5295,193,57,53,0,0,0
5296,197,84,94,1,1,1
5297,105,86,17,0,1,0
5298,35,30,49,0,0,0
5299,184,56,67,0,0,0
5300,11,62,5,0,1,1
5301,80,7,24,1,0,0
5302,69,84,36,1,1,1
5303,80,57,71,0,1,1
5304,101,74,91,0,0,1
5305,106,58,60,1,1,1
5306,38,96,4,1,0,1
5307,21,56,16,1,0,0
5308,295,49,96,1,0,1
5309,55,23,43,1,1,1
5310,103,2,3,1,1,1
5311,271,11,36,1,0,0
5312,249,45,2,0,0,0
5313,100,31,86,1,1,0
5314,188,99,88,0,0,0
5315,95,63,95,1,1,0
5316,94,87,59,0,1,1
5317,241,85,37,1,0,0
5318,280,39,2,0,0,0
5319,80,49,56,1,1,1
5320,298,38,39,0,0,1
5321,55,8,30,0,1,0
5322,289,16,85,1,0,0
5323,78,43,34,1,1,0
5324,192,65,78,1,1,1
5325,144,70,55,0,0,0
5326,37,70,8,0,0,1
5327,48,10,14,0,0,0
5328,157,80,89,1,0,0
5329,23,75,59,1,0,0
5330,270,45,31,0,0,1
5331,189,13,53,1,0,1
5332,244,22,84,0,0,1
5333,32,34,58,0,1,1
5334,190,58,40,0,1,1
5335,71,8,16,1,0,1
5336,262,92,80,1,0,1
5337,134,80,83,1,1,1
5338,36,58,53,1,1,0
5339,281,76,13,1,1,0
5340,244,33,34,1,1,0
5341,69,81,72,0,0,0
5342,112,47,45,1,0,0
5343,130,50,79,0,1,0
5344,266,93,75,0,1,0
5345,117,87,76,1,0,1
5346,166,26,3,1,0,0
5347,23,99,79,0,1,0
5348,185,48,18,0,0,0
5349,28,23,59,1,0,1
5350,271,7,86,1,1,0
5351,216,14,67,0,1,0
5352,23,24,58,1,1,1
5353,124,25,16,0,0,1
5354,91,42,54,1,1,1
5355,195,40,36,1,1,1
5356,256,95,79,1,1,1
5357,65,51,11,1,1,1
5358,198,1,69,1,0,1
5359,17,46,82,1,0,0
5360,292,58,99,1,1,0
5361,17,69,90,0,1,0
5362,237,84,8,1,0,1
5363,223,54,20,0,0,0
5364,173,81,47,0,0,1
5365,93,23,90,1,1,1
5366,9,32,56,1,1,1
5367,208,72,54,0,0,1
5368,135,75,86,0,1,1
5369,159,92,18,1,1,1
5370,161,21,18,0,1,1
5371,43,32,76,1,1,1
5372,256,73,1,1,0,1
5373,97,3,86,1,0,0
5374,62,38,5,1,0,1
5375,68,83,91,0,0,1
5376,224,99,62,1,1,1
5377,119,73,98,0,1,0
5378,31,44,65,0,0,1
5379,68,86,9,1,1,1
5380,62,58,23,0,0,0
5381,14,25,92,0,0,0
5382,274,79,45,1,1,1
5383,258,19,92,0,0,0
5384,128,96,83,0,0,1
5385,227,17,40,0,1,1
5386,257,92,45,1,1,0
5387,242,73,16,1,0,0
5388,99,92,33,0,1,0
5389,93,9,35,1,1,1
5390,95,33,44,1,0,0
5391,92,32,32,1,0,1
5392,172,86,74,0,0,0
5393,168,53,75,1,1,1
5394,163,100,84,1,1,1
5395,161,60,53,0,1,1
5396,20,14,83,1,0,0
5397,60,30,76,0,0,1
5398,48,29,46,1,1,0
5399,60,23,90,0,1,0
5400,55,47,54,1,1,0
5401,236,58,44,0,0,0
5402,205,34,32,0,0,1
5403,125,37,87,1,0,1
5404,59,44,32,0,1,0
5405,50,93,1,0,1,1
5406,51,19,13,0,0,1
5407,3,26,53,1,0,1
5408,55,60,6,1,0,0
5409,50,65,89,0,1,1
5410,133,39,64,1,1,1
5411,78,2,30,0,1,0
5412,271,92,93,0,0,0
5413,71,14,84,0,1,1
5414,3,60,17,0,1,0
5415,242,8,94,1,0,1
5416,63,36,85,1,1,1
5417,46,60,60,0,0,0
5418,82,36,49,0,1,1
5419,176,20,52,0,0,1
5420,147,61,50,1,1,1
5421,135,89,29,1,1,1
5422,49,33,28,1,1,0
5423,233,15,88,0,1,0
5424,75,31,19,0,1,0
5425,268,7,95,0,0,1
5426,230,24,72,0,0,0
5427,140,3,100,0,1,1
5428,99,72,93,1,0,0
5429,12,16,94,1,0,1
5430,184,13,75,0,1,0
5431,194,46,39,0,0,1
5432,193,78,55,0,1,1
5433,39,54,79,0,0,0
5434,64,51,48,1,0,1
5435,196,40,27,0,1,0
5436,239,41,51,1,0,0
5437,200,43,58,1,0,0
5438,55,94,78,1,0,0
5439,264,8,83,0,0,1
5440,14,59,84,1,1,1
5441,67,79,46,1,0,0
5442,176,8,53,0,0,1
5443,173,36,25,1,0,1
5444,13,63,14,0,1,1
5445,281,77,93,0,0,0
5446,229,68,58,1,1,0
5447,101,95,2,1,0,1
5448,111,4,55,1,0,0
5449,15,33,13,1,1,1
5450,113,63,11,1,1,0
5451,40,86,1,1,1,0
5452,179,35,28,0,1,1
5453,152,77,6,0,0,0
5454,192,45,85,0,1,1
5455,300,51,92,0,1,1
5456,51,29,0,0,1,0
5457,101,79,59,1,0,1
5458,67,5,63,0,0,0
5459,291,42,61,0,0,1
5460,289,83,8,0,1,0
5461,32,52,22,0,1,1
5462,166,44,68,0,1,1
5463,246,76,81,1,1,1
5464,214,91,78,1,1,0
5465,5,84,17,1,1,1
5466,104,12,41,1,0,1
5467,157,85,79,1,0,0
5468,287,76,71,1,0,0
5469,85,57,90,0,0,0
5470,228,11,25,1,1,0
5471,26,26,66,0,0,0
5472,274,85,75,0,0,0
5473,225,13,72,0,0,0
5474,93,14,66,0,0,0
5475,27,77,27,1,0,1
5476,126,41,73,0,0,1
5477,170,45,64,1,1,0
5478,242,99,18,1,0,1
5479,94,37,62,1,0,0
5480,163,61,53,1,0,1
5481,268,46,45,0,1,0
5482,165,45,38,0,1,0
5483,169,6,51,1,0,0
5484,134,72,92,0,0,1
5485,175,18,38,0,1,0
5486,148,63,20,0,1,1
5487,104,95,0,0,0,0
5488,153,35,5,1,1,1
5489,141,53,33,0,1,1
5490,47,27,39,0,1,0
5491,107,26,88,1,0,1
5492,53,3,71,1,0,1
5493,77,8,1,1,1,0
5494,42,44,27,0,1,0
5495,232,22,57,0,1,1
5496,256,59,43,1,1,0
5497,143,32,73,1,0,0
5498,297,7,98,1,0,1
5499,114,12,70,1,0,0
5500,206,16,13,1,0,0
5501,199,31,81,1,1,0
5502,217,76,67,0,0,1
5503,7,25,68,0,0,1
5504,14,99,61,1,1,0
5505,48,79,17,0,0,0
5506,27,89,93,0,1,1
5507,192,49,87,1,0,1
5508,254,72,86,0,0,0
5509,276,41,53,1,1,0
5510,69,93,63,0,1,1
5511,43,9,90,1,0,1
5512,224,8,69,0,0,1
5513,121,75,51,0,1,1
5514,181,82,82,0,0,1
5515,37,48,80,1,0,1
5516,172,96,17,1,1,0
5517,176,69,90,0,1,1
5518,95,13,12,1,1,1
5519,177,23,92,0,1,1
5520,242,25,6,1,1,0
5521,90,71,89,1,1,1
5522,39,98,81,1,1,0
5523,5,31,46,0,0,0
5524,10,18,1,1,0,1
5525,197,73,11,0,1,1
5526,248,34,96,0,0,0
5527,108,96,82,1,1,1
5528,178,53,59,0,0,0
5529,71,58,73,1,0,0
5530,153,89,77,1,0,1
5531,41,32,2,1,1,1
5532,113,27,74,0,1,0
5533,244,94,86,1,0,0
5534,289,82,32,0,1,0
5535,254,72,21,1,0,1
5536,72,25,62,1,0,0
5537,106,46,21,0,1,1
5538,254,60,18,1,1,0
5539,241,66,7,0,0,0
5540,125,93,11,0,0,0
5541,276,31,92,0,0,1
5542,211,82,87,1,0,0
5543,134,68,2,0,1,0
5544,117,64,96,1,0,1
5545,31,25,62,0,1,1
5546,264,49,14,1,1,1
5547,214,94,34,0,1,0
5548,15,92,57,0,0,1
5549,92,8,76,1,0,1
5550,213,72,95,1,1,0
5551,39,28,45,0,0,0
5552,80,10,10,1,0,0
5553,135,57,9,0,0,1
5554,225,93,29,0,0,1
5555,221,23,100,1,1,0
5556,3,38,33,0,0,0
5557,253,39,21,0,0,0
5558,213,10,25,1,0,0
5559,271,79,55,1,1,1
5560,111,64,40,1,0,0
5561,87,65,60,1,1,1
5562,79,7,24,0,0,0
5563,151,34,25,1,0,0
5564,119,17,80,0,1,1
5565,295,96,63,1,1,0
5566,249,47,42,0,1,0
5567,149,9,11,0,0,1
5568,157,20,28,0,0,1
5569,66,24,2,1,1,0
5570,28,83,12,0,1,0
5571,144,53,40,0,0,0
5572,92,49,19,0,0,0
5573,276,94,56,1,0,1
5574,294,50,100,0,1,0
5575,118,53,74,1,1,0
5576,291,36,52,1,1,1
5577,210,29,56,0,1,1
5578,274,73,48,1,1,0
5579,175,76,39,1,1,0
5580,22,50,84,0,0,0
5581,149,53,66,1,0,1
5582,181,23,84,0,0,1
5583,192,3,86,1,0,0
5584,92,5,73,0,1,0
5585,266,59,36,1,0,1
5586,87,12,31,1,0,0
5587,75,80,92,0,1,0
5588,17,7,18,0,1,0
5589,168,90,29,0,0,1
5590,167,38,60,1,0,0
5591,113,89,54,0,0,1
5592,52,13,12,0,0,1
5593,189,84,93,1,1,1
5594,55,91,17,1,1,1
5595,88,40,14,1,1,1
5596,269,98,73,1,1,0
5597,256,17,53,0,0,1
5598,209,84,88,0,0,0
5599,229,66,9,0,0,1
5600,127,33,58,1,0,0
5601,153,29,7,0,0,1
5602,288,72,41,1,1,1
5603,130,53,60,0,0,0
5604,260,75,76,0,0,0
5605,64,58,28,1,0,1
5606,125,32,56,1,0,0
5607,127,88,37,1,0,0
5608,257,71,83,1,1,0
5609,299,5,36,1,1,1
5610,6,72,42,1,1,0
5611,147,2,46,1,1,0
5612,37,68,34,1,1,1
5613,15,24,90,0,1,0
5614,128,53,36,1,1,1
5615,281,79,21,0,1,1
5616,77,11,29,1,0,1
5617,50,76,70,0,1,0
5618,3,9,28,0,1,0
5619,228,24,3,0,0,0
5620,286,83,88,0,0,0
5621,244,51,13,1,1,0
5622,2,26,37,1,1,1
5623,72,63,58,1,1,1
5624,234,33,20,1,1,1
5625,61,36,82,1,1,0
5626,228,34,56,1,1,1
5627,75,57,56,0,1,1
5628,87,76,47,1,0,1
5629,196,85,51,0,0,1
5630,58,75,59,0,1,1
5631,90,22,100,1,0,0
5632,53,93,63,1,1,0
5633,220,5,41,1,1,1
5634,22,98,53,1,1,0
5635,231,83,0,0,0,0
5636,248,62,28,1,0,0
5637,126,77,80,0,0,0
5638,64,48,18,0,1,1
5639,253,77,23,1,1,1
5640,261,11,38,0,1,1
5641,163,5,31,0,1,1
5642,13,26,55,0,0,1
5643,92,84,31,1,1,0
5644,232,34,36,1,0,1
5645,12,94,2,1,0,0
5646,265,35,94,1,1,0
5647,177,29,51,0,0,1
5648,287,98,61,0,1,1
5649,47,33,42,1,0,0
5650,155,59,44,1,0,0
5651,78,92,72,0,0,1
5652,149,3,96,1,0,1
5653,174,65,13,1,0,1
5654,276,91,80,1,1,1
5655,2,23,3,1,1,0
5656,286,68,35,1,1,0
5657,294,99,78,0,0,0
5658,75,78,75,0,1,1
5659,260,99,86,0,1,1
5660,184,93,57,0,0,1
5661,246,17,35,1,0,1
5662,54,71,70,1,0,0
5663,253,33,27,0,1,0
5664,89,16,31,1,1,0
5665,102,51,18,0,1,1
5666,294,32,76,0,0,0
5667,78,17,32,1,1,0
5668,234,7,83,1,1,0
5669,158,17,66,0,0,0
5670,284,95,77,1,1,0
5671,191,98,37,0,0,0
5672,3,100,16,1,1,0
5673,251,27,97,1,0,1
5674,215,9,61,0,0,0
5675,81,56,64,1,0,1
5676,287,21,33,1,0,1
5677,73,56,70,0,0,0
5678,58,37,35,0,0,0
5679,227,3,75,0,1,1
5680,263,66,57,0,1,1
5681,74,50,43,1,0,1
5682,160,36,85,1,1,1
5683,249,33,6,0,0,0
5684,175,59,83,0,0,1
5685,161,86,68,1,1,1
5686,104,33,36,0,0,0
5687,33,40,1,1,0,1
5688,260,30,96,0,1,0
5689,285,94,1,1,1,0
5690,81,35,94,1,1,1
5691,217,21,73,1,0,0
5692,87,84,44,1,1,1
5693,213,57,5,0,0,0
5694,215,40,23,0,0,0
5695,52,4,98,1,1,1
5696,190,47,52,0,1,1
5697,296,57,81,1,1,0
5698,134,44,90,1,1,1
5699,48,5,35,1,0,1
5700,195,83,57,0,1,1
5701,249,17,53,1,1,0
5702,191,2,34,0,0,1
5703,185,57,65,1,0,1
5704,4,1,50,1,0,0
5705,288,62,58,1,1,1
5706,197,11,17,1,1,0
5707,163,33,69,1,1,0
5708,14,57,61,0,1,0
5709,79,99,5,0,0,0
5710,64,39,1,0,1,0
5711,105,6,42,0,1,0
5712,95,61,96,1,1,1
5713,40,90,95,0,0,0
5714,24,26,7,1,1,1
5715,90,23,12,0,0,1
5716,204,64,2,1,0,0
5717,109,11,14,0,0,0
5718,25,85,27,0,1,1
5719,159,4,10,0,0,0
5720,73,78,28,0,0,0
5721,45,80,18,0,0,1
5722,150,81,47,0,0,0
5723,48,29,36,0,1,1
5724,73,94,92,0,0,0
5725,253,66,97,1,0,1
5726,119,54,70,1,0,1
5727,213,71,30,0,0,1
5728,259,68,51,0,1,1
5729,108,57,47,1,1,0
5730,58,45,40,1,0,0
5731,65,49,74,0,0,0
5732,249,55,67,0,1,1
5733,19,32,91,0,0,1
5734,242,26,33,0,0,0
5735,97,94,9,0,0,1
5736,254,57,83,1,1,0
5737,140,66,67,0,0,0
5738,224,24,90,1,1,1
5739,105,90,51,1,0,0
5740,14,100,20,1,0,0
5741,209,56,94,0,1,1
5742,289,66,36,0,1,1
5743,297,73,71,0,0,1
5744,16,28,14,1,1,0
5745,243,51,60,0,1,0
5746,54,90,61,1,0,0
5747,61,43,26,1,0,0
5748,254,44,5,0,0,1
5749,98,89,94,1,1,0
5750,143,97,83,1,1,0
5751,149,26,24,0,0,1
5752,168,41,67,0,0,1
5753,133,54,22,1,1,0
5754,61,46,40,0,0,1
5755,120,36,2,1,1,1
5756,282,2,65,0,1,0
5757,82,8,22,0,0,1
5758,40,97,25,0,0,0
5759,258,75,8,0,0,1
5760,277,31,8,1,0,0
5761,127,78,75,0,0,0
5762,33,63,44,1,1,1
5763,22,70,94,0,1,0
5764,207,24,56,1,0,0
5765,281,33,64,1,1,1
5766,282,36,57,1,1,0
5767,206,7,58,0,1,1
5768,282,90,51,0,1,0
5769,264,19,90,0,0,0
5770,62,42,70,0,0,1
5771,202,74,96,0,0,0
5772,104,33,16,0,1,1
5773,277,73,59,0,0,0
5774,288,53,94,1,1,0
5775,138,44,80,0,1,0
5776,24,14,36,1,1,1
5777,62,66,56,1,1,1
5778,261,74,69,1,0,1
5779,42,78,68,1,0,0
5780,251,43,97,1,0,1
